id,winner_model_a,winner_model_b,winner_tie
33419218,0.3234357213333209,0.3174084164781946,0.3591558621884845
33861741,0.18035700712739788,0.48732400243475377,0.33231899043784835
33917986,0.17736957642988213,0.4916243254470076,0.3310060981231102
34107392,0.3224806743408046,0.31835804585604294,0.35916127980315243
34308745,0.27415978445666506,0.36920988081845363,0.35663033472488137
34549104,0.6837117413172564,0.07038664058692311,0.24590161809582045
34780911,0.3429106870183906,0.29847674347706704,0.3586125695045423
34888646,0.2644955908182759,0.38009158492101575,0.35541282426070836
34946957,0.28349148942668273,0.35893921670899526,0.35756929386432207
35073394,0.34350030389434677,0.2979161617685958,0.3585835343370575
35088788,0.12187074592363491,0.5800879771108818,0.2980412769654833
35235817,0.2869624664245042,0.355176501887425,0.3578610316880708
35303250,0.3015022260452834,0.33974160526052216,0.3587561686941945
35375799,0.445133476033875,0.21118490166108062,0.34368162230504445
35492332,0.23656541621185995,0.4130433720992321,0.3503912116889079
35654393,0.4967135914286816,0.1738700508371263,0.32941635773419214
36222911,0.21766771830178036,0.4367261953186541,0.3456060863795656
36351965,0.4649142830458398,0.1963832271132386,0.33870248984092155
36545767,0.3785426910110205,0.265857440895028,0.35559986809395144
36963252,0.3174084164781946,0.3234357213333209,0.3591558621884845
37270092,0.4367261953186541,0.21766771830178036,0.3456060863795656
37358949,0.4021783175858705,0.24555882742930188,0.35226285498482757
37411931,0.06446503760570353,0.6977933134533966,0.23774164894089989
37653109,0.24845673580857258,0.3987301755371222,0.3528130886543053
38558732,0.39421432138447243,0.252284324911821,0.35350135370370656
38857249,0.261753151441572,0.38322637230287837,0.35502047625554956
39145012,0.4128764532350642,0.2367020149415759,0.35042153182335994
39180293,0.2962055744138915,0.3453042142171737,0.3584902113689348
40059390,0.40405237642654607,0.24399272223514806,0.3519549013383059
40175065,0.5081001596751058,0.1661801596829235,0.3257196806419707
40222815,0.30702217787947916,0.33401600158999384,0.358961820530527
40277037,0.3131172079851245,0.32777697615885776,0.3591058158560177
40556750,0.34521541633720754,0.29628962040618184,0.3584949632566106
40594907,0.48732400243475377,0.18035700712739788,0.3323189904378483
40823165,0.39376725439350385,0.25266526294662384,0.35356748265987237
41007496,0.23275250578350298,0.417726682825361,0.34952081139113605
41123370,0.28443886826837583,0.3579091585057524,0.3576519732258718
41634841,0.45934099534682227,0.20049043610959924,0.34016856854357846
42048887,0.31558781308571726,0.3252724282345993,0.35913975867968345
42363635,0.2647101155335424,0.37984725469965913,0.35544262976679847
42421151,0.27415978445666506,0.36920988081845363,0.35663033472488137
42507851,0.3174084164781946,0.3234357213333209,0.3591558621884845
42584195,0.4367261953186541,0.21766771830178036,0.3456060863795656
42832538,0.20234690749081374,0.45684352894401353,0.3408095635651727
43028545,0.30128043042588915,0.33997318003089677,0.3587463895432141
43490392,0.36133487020457233,0.28129628701575904,0.3573688427796686
43613344,0.2971103256516763,0.3443492153205267,0.35854045902779713
44685153,0.48732400243475377,0.18035700712739788,0.3323189904378483
45239136,0.45114959387764203,0.20661671547988936,0.34223369064246867
45295652,0.2962055744138915,0.3453042142171737,0.3584902113689348
45445864,0.18035700712739788,0.48732400243475377,0.33231899043784835
45679685,0.2362144021086358,0.41347257096896467,0.35031302692239946
45742698,0.34949609259753345,0.29225652848106126,0.3582473789214053
45745424,0.5982628342773234,0.11181663530797914,0.28992053041469745
46298937,0.3373583010165299,0.30379146529618856,0.3588502336872815
46364451,0.33974160526052216,0.3015022260452834,0.3587561686941944
46821932,0.19865563795552835,0.46182250222357074,0.33952185982090094
46876466,0.3234357213333209,0.3174084164781946,0.3591558621884845
47599014,0.5433324054652356,0.14358218408402532,0.313085410450739
47734761,0.23143164511644734,0.4193600022975682,0.3492083525859845
48070351,0.3785426910110205,0.265857440895028,0.35559986809395144
48242477,0.21766771830178036,0.4367261953186541,0.3456060863795656
48469580,0.6510211458126662,0.08511489369687959,0.2638639604904542
48656223,0.3014749159452166,0.3397701131200413,0.3587549709347421
48675796,0.44432190655444537,0.21180564674122462,0.34387244670433004
49360504,0.2904513701050755,0.3514251025226478,0.3581235273722767
49568525,0.14547593957949367,0.5402700770114717,0.31425398340903465
49697314,0.20005618604815342,0.4599271141388124,0.3400166998130342
49947138,0.2321360985329992,0.4184881997829312,0.34937570168406956
49977065,0.1738700508371263,0.4967135914286816,0.32941635773419214
50608374,0.2644955908182759,0.38009158492101575,0.35541282426070836
50656327,0.23403889221984606,0.41614142561986556,0.34981968216028836
50756439,0.26977569183042793,0.374114782672704,0.3561095254968681
51122739,0.34072761327706397,0.30055863869743865,0.3587137480254973
51490527,0.4004456265747607,0.24701236563563114,0.3525420077896082
51497349,0.3578451105702758,0.2844978451911029,0.3576570442386213
51618708,0.4857054075838224,0.1814886976371907,0.3328058947789869
51766718,0.2421938168727129,0.4062142785435695,0.3515919045837176
52353020,0.3785426910110205,0.265857440895028,0.35559986809395144
52356911,0.3284456332674715,0.31245993869132066,0.3590944280412079
52489452,0.34747121618040777,0.2941595890457264,0.3583691947738658
52797780,0.37751703644981477,0.26676173042559076,0.3557212331245944
53082068,0.32831548531096516,0.31258779354114924,0.35909672114788566
53091456,0.26240689920931903,0.3824771831726442,0.3551159176180368
53134540,0.4159884258725968,0.2341632762773195,0.34984829785008376
53443545,0.16648597309479876,0.5076418498126997,0.3258721770925016
53517536,0.20123782346434008,0.45833394661977866,0.3404282299158813
53527420,0.17416041715516176,0.4962891609942858,0.32955042185055244
53704229,0.3682331971699204,0.27503830280976344,0.35672850002031614
54080316,0.265816062971811,0.37858967630894397,0.3555942607192451
54081918,0.38531418012893615,0.2599368366625942,0.35474898320846965
54148055,0.23858676199093962,0.41057938667343263,0.3508338513356277
54262195,0.3880390678223445,0.2575784538838169,0.3543824782938387
54330510,0.23455219287579196,0.41551035629833916,0.34993745082586886
54866362,0.3504311113629058,0.29138059425404883,0.35818829438304545
54931325,0.3953513336385356,0.2513171316039321,0.3533315347575323
55198760,0.33261765746522637,0.30838093078664036,0.3590014117481332
55414738,0.2877245384217611,0.35435447684346244,0.3579209847347765
55695969,0.12235210764876815,0.5792375723053385,0.2984103200458934
55698583,0.23038044479993017,0.4206639364181623,0.34895561878190756
56006011,0.22293424437020026,0.43000534980554705,0.3470604058242527
56345886,0.701047099702833,0.06313278997800029,0.23582011031916675
56375195,0.3658944840609518,0.27714948806909223,0.35695602786995595
56446540,0.374759335591613,0.2692030083602966,0.3560376560480904
56470233,0.4021783175858705,0.24555882742930188,0.35226285498482757
56649304,0.48732400243475377,0.18035700712739788,0.3323189904378483
56787434,0.25340989836903804,0.3928945834214999,0.35369551820946205
56810430,0.20049043610959924,0.45934099534682227,0.34016856854357846
57442593,0.6442018971243366,0.08836114687441417,0.2674369560012492
57663615,0.49600904233515797,0.17435220284469855,0.3296387548201435
58430697,0.31894123963285,0.3218951629113951,0.359163597455755
58855804,0.17281203619320606,0.49826344071817186,0.3289245230886221
58949044,0.37959894339705724,0.2649282508226475,0.3554728057802953
58971764,0.6287369939052683,0.09594739184746097,0.27531561424727075
59022044,0.2799942740402383,0.36276166535264465,0.357244060607117
59404377,0.3833357853011089,0.261657764593509,0.3550064501053821
59408135,0.2409301082133228,0.40773895751709216,0.3513309342695851
59727862,0.24452717203189273,0.4034119934444205,0.3520608345236868
60214197,0.21268116991469432,0.4431796189662559,0.34413921111904977
60314975,0.3242202756866466,0.31662982740767753,0.3591498969056759
60772243,0.2513171316039321,0.3953513336385356,0.3533315347575323
61093234,0.3096069439959333,0.33135962463351526,0.3590334313705515
61343237,0.46331183454129954,0.19755912021353725,0.3391290452451632
61564781,0.24452717203189273,0.4034119934444205,0.3520608345236868
61619064,0.37340422439666604,0.2704079407872831,0.35618783481605093
61864121,0.19755912021353725,0.46331183454129954,0.3391290452451632
62424602,0.2059892294211393,0.4519820368111702,0.3420287337676905
62433712,0.18035700712739788,0.48732400243475377,0.33231899043784835
62750940,0.1035489392313195,0.6138447536941072,0.28260630707457335
63138580,0.27247833307389635,0.3710849659224506,0.35643670100365304
63662467,0.5455667796034492,0.14220877421611788,0.3122244461804329
64112033,0.25590871979203045,0.38997792693053834,0.3541133532774312
64278103,0.3019366517949991,0.3392883667730321,0.35877498143196884
64942083,0.25082887630571077,0.3959263652405089,0.3532447584537804
65745439,0.4062142785435695,0.2421938168727129,0.3515919045837176
66167562,0.48732400243475377,0.18035700712739788,0.3323189904378483
66310559,0.19066477952370275,0.4727867421786288,0.33654847829766843
66440298,0.36836227627408247,0.2749220912283042,0.35671563249761334
66663160,0.3393646479268159,0.3018635065554092,0.3587718455177748
67327709,0.17058539967327907,0.5015424517665781,0.3278721485601428
67744229,0.31835804585604294,0.3224806743408046,0.35916127980315254
67828746,0.21829272799955735,0.4359235477885613,0.34578372421188136
68277554,0.128724435688227,0.5681394275180034,0.3031361367937696
68890531,0.29196409418593716,0.3498080405311382,0.35822786528292466
69276800,0.31687630607766315,0.32397175983943444,0.3591519340829024
69535182,0.26623080991079506,0.3781189384628231,0.35565025162638186
69554887,0.26917346518177476,0.37479261054182206,0.3560339242764032
69721128,0.27794370806058216,0.36501771476996003,0.35703857716945775
69767403,0.2923514265824739,0.34939490771536796,0.3582536657021582
70264803,0.3174754920287177,0.32336819615926954,0.35915631181201274
71770169,0.09368912633214839,0.6332745846631996,0.27303628900465193
71884763,0.2957905197677412,0.34574298892556227,0.35846649130669656
72237387,0.2620361880317956,0.3829018673736681,0.3550619445945364
73249283,0.4128764532350642,0.2367020149415759,0.35042153182335994
73480272,0.33135962463351526,0.3096069439959333,0.3590334313705514
73650850,0.28198351094960145,0.36058355644407764,0.357432932606321
74109885,0.2773423510494887,0.3656814227703537,0.3569762261801576
74125158,0.27527991338159374,0.3679649491689469,0.35675513744945936
74458627,0.4962891609942858,0.17416041715516176,0.3295504218505524
75185897,0.09368912633214839,0.6332745846631996,0.27303628900465193
75268821,0.42097933572114027,0.23012661483833416,0.3488940494405256
75510608,0.3457429889255623,0.29579051976774123,0.35846649130669656
75652056,0.21587648757435016,0.4390341502397299,0.3450893621859199
75654377,0.4367261953186541,0.21766771830178036,0.3456060863795656
76128166,0.31558781308571726,0.3252724282345993,0.35913975867968345
76154249,0.30838093078664036,0.33261765746522637,0.3590014117481333
76818137,0.25840487927002137,0.38708240400524296,0.3545127167247357
77034664,0.21766771830178036,0.4367261953186541,0.3456060863795656
77072101,0.3122273024446203,0.3286825385149787,0.35909015904040104
77100058,0.3218951629113951,0.31894123963285,0.35916359745575493
77293566,0.2976193359194572,0.34381281263889923,0.35856785144164355
77367943,0.2749334262248594,0.36834968462991124,0.35671688914522937
77445904,0.24845673580857258,0.3987301755371222,0.3528130886543053
77620894,0.3293864877717272,0.3115367603370949,0.35907675189117794
77745064,0.3886376015373676,0.25706226198403465,0.35430013647859776
78048540,0.3800915849210158,0.26449559081827595,0.35541282426070836
78153464,0.2993471468120784,0.3419967098463647,0.3586561433415569
78429920,0.18839052456134,0.47595512520047795,0.3356543502381821
78726841,0.701047099702833,0.06313278997800029,0.23582011031916675
78763720,0.3251097619980236,0.31574875211652526,0.3591414858854511
79293841,0.44139336523230854,0.21405455048702618,0.3445520842806653
79299896,0.2711379913774762,0.37258509885346536,0.35627690976905846
79789750,0.2696697579530359,0.3742339435520173,0.3560962984949469
79818028,0.4272880364233785,0.22508502835248373,0.34762693522413785
79890507,0.32777697615885776,0.3131172079851245,0.3591058158560177
80082858,0.33359379142928236,0.3074319912333398,0.35897421733737794
80279897,0.17416041715516176,0.4962891609942858,0.32955042185055244
80525318,0.5432415707971142,0.14363816631344928,0.3131202628894365
80592148,0.1680832990433326,0.5052554994859432,0.3266612014707242
80657707,0.21208677726767036,0.4439548146856895,0.3439584080466402
80704803,0.18035700712739788,0.48732400243475377,0.33231899043784835
81192693,0.3218951629113951,0.31894123963285,0.35916359745575493
81304812,0.25340989836903804,0.3928945834214999,0.35369551820946205
81562417,0.35347557797709656,0.28854084414983494,0.35798357787306845
81731578,0.22945034069674106,0.4218206816134558,0.3487289776898031
82241435,0.3260774186298554,0.3147922287252858,0.3591303526448588
82344731,0.2962055744138915,0.3453042142171737,0.3584902113689348
82487187,0.23322887884633228,0.4171390091989115,0.34963211195475624
82849718,0.40705711545769435,0.24149473667890145,0.3514481478634043
82908392,0.31481636061227625,0.32605298018462164,0.3591306592031022
83379819,0.19479323169420368,0.4670898539985613,0.338116914307235
83451493,0.4184881997829312,0.2321360985329992,0.3493757016840695
83620275,0.23665660679022044,0.41293193383216953,0.35041145937761
83928327,0.31001895807696056,0.330937636044027,0.35904340587901246
84178907,0.3096069439959333,0.33135962463351526,0.3590334313705515
84452556,0.30127277366925087,0.33998117648619325,0.3587460498445559
84483673,0.25669537548332455,0.38906347880239395,0.3542411457142815
84569956,0.3953513336385356,0.2513171316039321,0.3533315347575323
85115442,0.32153280532074224,0.3193025458961665,0.35916464878309123
85170785,0.3920390944116935,0.25414121986947213,0.3538196857188344
85318392,0.14877731751884143,0.5349820241303376,0.31624065835082105
85516503,0.2803341050454074,0.3623888408134903,0.35727705414110233
85676838,0.14578345661857695,0.5397748126567055,0.3144417307247176
86015370,0.5982628342773234,0.11181663530797914,0.28992053041469745
86226617,0.3234357213333209,0.3174084164781946,0.3591558621884845
86275592,0.297182823559067,0.3442727774247722,0.3585443990161608
86445267,0.5227541077604526,0.15656400278356064,0.32068188945598675
87127901,0.1738700508371263,0.4967135914286816,0.32941635773419214
87533124,0.2828155188603161,0.3596755887434338,0.3575088923962501
87680801,0.2742961686600055,0.36905812226000995,0.35664570907998455
88263458,0.3781189384628231,0.26623080991079506,0.35565025162638186
88518623,0.30879830930369284,0.33218898468641883,0.3590127060098884
88787348,0.31283584643632517,0.3280630908764839,0.3591010626871909
88927863,0.3241292968363235,0.3167200446010059,0.3591506585626706
89370857,0.30705938454250803,0.3339776531587606,0.35896296229873137
90264798,0.265857440895028,0.3785426910110205,0.35559986809395144
90282780,0.3628754416485117,0.27989062105360196,0.35723393729788633
90318969,0.2801680033812173,0.3625710314150766,0.35726096520370615
90530234,0.19065853651359063,0.4727954100854703,0.336546053400939
90752096,0.2876029667157207,0.35448551430960507,0.3579115189746742
90898779,0.1831323890862835,0.48336460540501497,0.33350300550870154
91010489,0.5076418498126997,0.16648597309479876,0.3258721770925016
91200921,0.4229838375059358,0.2285173854556618,0.34849877703840243
91270932,0.34350030389434677,0.2979161617685958,0.3585835343370575
91392552,0.39349242210493496,0.25289962316074016,0.3536079547343249
91406839,0.35347557797709656,0.28854084414983494,0.35798357787306845
91508203,0.3186787317496445,0.32215861909439536,0.3591626491559602
91641175,0.54596218326769,0.1419664610077704,0.3120713557245396
91910103,0.4835628732456312,0.1829928434504853,0.33344428330388354
92214682,0.13871472736908283,0.5513033594165618,0.3099819132143553
93119658,0.4062142785435695,0.2421938168727129,0.3515919045837176
93206098,0.28283978818698013,0.35964913048398756,0.35751108132903225
93331354,0.33135962463351526,0.3096069439959333,0.3590334313705514
93671538,0.170612817796036,0.5015019313218296,0.3278852508821344
94023215,0.4339823700497499,0.21980871540267963,0.3462089145475705
94620029,0.3281845668802023,0.3127164426156937,0.35909899050410393
95042730,0.37566000555879137,0.2684040926109922,0.3559359018302165
95091053,0.3188831803976552,0.32195341850648823,0.3591634010958566
95211333,0.2962055744138915,0.3453042142171737,0.3584902113689348
95281340,0.37479261054182206,0.26917346518177476,0.35603392427640324
95582216,0.374114782672704,0.26977569183042793,0.35610952549686803
95644301,0.4229838375059358,0.2285173854556618,0.34849877703840243
95945153,0.3920390944116935,0.25414121986947213,0.3538196857188344
95981558,0.6628093843787806,0.07964518801768633,0.2575454276035331
95989196,0.25431804572844835,0.39183248042882823,0.35384947384272336
96831724,0.40151155958204865,0.24611752968269418,0.3523709107352572
96840376,0.48732400243475377,0.18035700712739788,0.3323189904378483
96902474,0.4335768662711538,0.2201261902564479,0.34629694347239826
97360777,0.3252724282345993,0.31558781308571726,0.3591397586796834
97445496,0.6110592590815282,0.1050032378821755,0.2839375030362963
97484822,0.2711379913774762,0.37258509885346536,0.35627690976905846
97665106,0.48732400243475377,0.18035700712739788,0.3323189904378483
97774303,0.3002845736355899,0.34101440029852087,0.3587010260658892
98606019,0.4184881997829312,0.2321360985329992,0.3493757016840695
98828183,0.6710498594226673,0.07592808781469113,0.2530220527626416
99126847,0.3469072420207237,0.2946911350801767,0.35840162289909955
99226500,0.680950458701582,0.07157757743698627,0.24747196386143172
99337382,0.31469331105416076,0.32617760680574454,0.3591290821400947
99533234,0.1419664610077704,0.54596218326769,0.3120713557245396
100272253,0.4367261953186541,0.21766771830178036,0.3456060863795656
100387126,0.49826344071817186,0.17281203619320606,0.3289245230886221
100562184,0.41631627492225726,0.23389679468242303,0.34978693039531966
100683546,0.4431796189662559,0.21268116991469432,0.34413921111904977
101218967,0.5852201224046967,0.11898656911528707,0.2957933084800163
101511137,0.4442231099509567,0.2118812866570608,0.3438956033919825
101533352,0.4916243254470076,0.17736957642988213,0.3310060981231102
101577952,0.28930540490970036,0.3526539129727528,0.35804068211754697
102139071,0.3305270470100992,0.31042021223325983,0.359052740756641
102208792,0.2421938168727129,0.4062142785435695,0.3515919045837176
102274264,0.3130240106386238,0.3278717277675972,0.35910426159377906
102481158,0.24798059083884164,0.3992949914566013,0.3527244177045571
102720241,0.6977933134533966,0.06446503760570353,0.23774164894089989
102834482,0.2923514265824739,0.34939490771536796,0.3582536657021582
103706682,0.22442367345488068,0.4281219255072372,0.3474544010378821
103982723,0.4892331279246732,0.17902728887113545,0.33173958320419134
104397560,0.2742961686600055,0.36905812226000995,0.35664570907998455
104426062,0.4916243254470076,0.17736957642988213,0.3310060981231102
104444797,0.2690846959288856,0.37489260707130206,0.3560226969998123
104646942,0.4390341502397299,0.21587648757435016,0.3450893621859199
105091542,0.5513033594165618,0.13871472736908283,0.3099819132143553
105949611,0.3368149753154943,0.3043150310510104,0.3588699936334953
106083975,0.3234357213333209,0.3174084164781946,0.3591558621884845
106266353,0.3540682279642879,0.28799023002114993,0.35794154201456213
106391223,0.3131172079851245,0.32777697615885776,0.3591058158560177
106419164,0.36920988081845363,0.27415978445666506,0.3566303347248813
106822113,0.5639097626377161,0.13119741699637372,0.3048928203659102
107484016,0.3772967571515327,0.2669562039144904,0.35574703893397697
107498868,0.3920390944116935,0.25414121986947213,0.3538196857188344
107512736,0.20198492679438432,0.4573294460969319,0.34068562710868383
107654757,0.4967135914286816,0.1738700508371263,0.32941635773419214
107846647,0.355728270697727,0.2864517029121003,0.35782002639017274
108183829,0.3012571863853639,0.33999745574790524,0.35874535786673095
108245066,0.33135962463351526,0.3096069439959333,0.3590334313705514
108309396,0.28163555131110307,0.36096381375320563,0.3574006349356913
108334066,0.4671126678860196,0.19477659771852548,0.3381107343954549
108477597,0.6731092158971851,0.07501280074389512,0.2518779833589198
108666474,0.26623080991079506,0.3781189384628231,0.35565025162638186
108720029,0.32987460933594037,0.3110585687564132,0.35906682190764644
109410988,0.2728481606715984,0.37067189960953634,0.3564799397188652
109525309,0.20994022285095962,0.4467650281116366,0.3432947490374038
109599364,0.34482590713843514,0.2966584786714483,0.3585156141901165
109816184,0.17188808658174023,0.49962121712550533,0.3284906962927544
109847941,0.28930540490970036,0.3526539129727528,0.35804068211754697
109865867,0.09953881049842846,0.6216296836782248,0.2788315058233467
110306747,0.2299236098688631,0.4212317341434187,0.34884465598771824
110598122,0.3577884856755935,0.2845499936179901,0.3576615207064164
110694476,0.28799023002114993,0.3540682279642879,0.35794154201456224
110926655,0.2586457994083844,0.386803884528914,0.3545503160627016
110975268,0.36920988081845363,0.27415978445666506,0.3566303347248813
111048085,0.6977933134533966,0.06446503760570353,0.23774164894089989
111741281,0.3234357213333209,0.3174084164781946,0.3591558621884845
111815989,0.11181663530797914,0.5982628342773234,0.28992053041469745
111979495,0.2605194698544653,0.38464344145913915,0.3548370886863956
112250790,0.14547593957949367,0.5402700770114717,0.31425398340903465
112306173,0.4412276183412772,0.21418225202136534,0.34459012963735747
112344150,0.17303100582371286,0.4979422480142489,0.3290267461620382
